% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	0.25	1	1	1	3	1500	1581000	1489	1569406	0.000762245	0.000132183	0.000471427	0.00186428	1054	0	1054	1054	
0.25	0.5	1	1	1	3	2500	2635000	2500	2635000	0.000776248	0.000119392	0.000510712	0.00189643	1054	0	1054	1054	
0.5	0.75	1	1	1	3	2500	2635000	2500	2635000	0.000766934	9.48025e-05	0.000560712	0.001525	1054	0	1054	1054	
0.75	1	1	1	1	3	2500	2635000	2500	2635000	0.000770448	0.000103456	0.000560712	0.001575	1054	0	1054	1054	
1	1.25	1	1	1	3	2500	2635000	2501	2636054	0.000765615	9.10793e-05	0.000560712	0.000974998	1054	0	1054	1054	
1.25	1.5	1	1	1	3	2500	2635000	2498	2632892	0.000767348	9.64799e-05	0.000560712	0.00164286	1054	0	1054	1054	
1.5	1.75	1	1	1	3	2500	2635000	2500	2635000	0.000765905	9.25622e-05	0.000492855	0.00109285	1054	0	1054	1054	
1.75	2	1	1	1	3	2500	2635000	2500	2635000	0.000769405	0.000102885	0.000560712	0.001675	1054	0	1054	1054	
