% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	0.25	1	1	1	1	2	9	3	17	0.000245238	0.000212382	0	0.000367857	5.66667	3.21455	2	8	
0	0.25	1	1	1	3	595	1575430	594	1573376	0	0	0	0	2648.78	677.524	726	9440	
0.25	0.5	1	1	1	3	995	2642120	995	2641094	0	0	0	0	2654.37	611.01	1025	6164	
0.5	0.75	1	1	1	3	1000	2640579	1000	2640579	0	0	0	0	2640.58	575.46	1025	4109	
0.75	1	1	1	1	3	998	2640242	998	2641268	0	0	0	0	2646.56	592.144	1025	6164	
1	1.25	1	1	1	3	1000	2642630	1000	2641604	0	0	0	0	2641.6	575.327	1025	4109	
1.25	1.5	1	1	1	3	1000	2639594	1000	2639594	0	0	0	0	2639.59	573.861	1025	4109	
1.5	1.75	1	1	1	3	999	2641024	999	2641024	0	0	0	0	2643.67	583.235	1025	4456	
1.75	2	1	1	1	3	999	2640450	999	2640450	0	0	0	0	2643.09	570.797	1025	4920	
